network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access
504,TCP,6,231.95300642419463,DES,0.1413160747244541,0,Firefox,1
838,TCP,9,923.601934262466,DES,0.4614423229395663,0,Edge,0
530,TCP,6,1035.1100680751258,AES,0.3983432402920896,2,Firefox,0
441,TCP,1,195.18030783271988,DES,0.3355195555092659,5,Edge,1
376,TCP,1,219.53890811638985,AES,0.2747644483101017,4,Edge,0
679,TCP,3,312.527109967118,AES,0.1113244538121843,1,Chrome,0
334,TCP,6,454.1679354720692,AES,0.2762334921826015,2,Edge,0
869,TCP,3,1995.68328907773,AES,0.3274842635353374,2,Chrome,0
886,TCP,4,21.492409501903147,,0.2995608544785736,0,Chrome,0
551,TCP,1,813.3251820308411,AES,0.5255835786189984,3,Safari,0
497,TCP,4,1582.6501489635518,DES,0.3802547103461662,2,Firefox,1
706,UDP,4,1028.041016813195,AES,0.452840812249047,1,Chrome,0
718,TCP,6,195.43463063584457,,0.5302368960710148,4,Firefox,0
338,UDP,5,518.151618965338,DES,0.2139152431108453,1,Chrome,1
394,TCP,4,1928.854414671245,AES,0.3347778720540766,1,Chrome,0
235,UDP,6,98.382926472115,AES,0.4098483211876233,2,Chrome,0
581,TCP,11,3506.3372991638994,AES,0.6188867798726714,2,Firefox,0
633,TCP,3,124.0362952664279,DES,0.1817242647813701,2,Safari,0
230,UDP,4,122.91035633327104,AES,0.5150898356996915,0,Safari,0
408,UDP,8,1340.715706914416,AES,0.6105812989563781,1,Edge,1
230,TCP,7,1409.8219804273367,AES,0.3621887222030913,0,Chrome,0
320,TCP,7,30.925019799259395,AES,0.4280992219308626,1,Edge,0
610,TCP,8,147.43198419231035,DES,0.1736531189543328,3,Chrome,0
353,TCP,5,2373.3684639633584,AES,0.1541043362665692,1,Safari,0
439,UDP,5,262.0761012696183,,0.3648370475577921,1,Firefox,0
174,TCP,4,9.852149393985131,AES,0.6480662182251314,3,Chrome,0
537,TCP,4,234.4688923270097,AES,0.4577230704906415,1,Firefox,0
491,TCP,3,1063.7272804465238,AES,0.5364899315584257,1,Firefox,0
354,TCP,3,1985.8803758173456,AES,0.2093230719593248,1,Chrome,1
462,TCP,5,134.88318140698493,,0.122282986025014,0,Edge,0
536,UDP,3,203.3089392354594,AES,0.4983710226831012,1,Chrome,1
337,TCP,6,466.0453700193854,AES,0.6579460612994122,2,Firefox,0
204,UDP,3,1103.621378348077,AES,0.1432922761950939,0,Edge,0
861,TCP,2,859.9877582423971,AES,0.7444747485413692,0,Firefox,0
373,TCP,1,317.44248266750174,DES,0.515446749386218,0,Firefox,1
480,TCP,5,54.92447340846846,AES,0.4321358254181652,1,Chrome,0
702,TCP,5,233.3099306272819,DES,0.3627859422640201,2,Chrome,0
1205,UDP,3,198.32141407961365,,0.4376693074695427,1,Safari,0
251,TCP,7,17.022843421071396,,0.5222417330113526,1,Firefox,0
589,TCP,3,2952.3838365088604,DES,0.2287595033197782,1,Chrome,0
358,TCP,5,235.8959078275219,AES,0.1897936507973167,2,Edge,0
392,TCP,4,1448.9253343651094,AES,0.2520780557236216,0,Chrome,1
355,UDP,5,530.6557495392892,DES,0.4553538531476898,2,Chrome,0
274,TCP,3,2868.7913886111005,AES,0.2133612314468826,3,Chrome,0
491,UDP,2,129.59466207682277,DES,0.279669734560751,2,Edge,0
205,TCP,1,93.8323704377557,DES,0.2424151434572638,2,Safari,0
689,TCP,4,1.9727699824206395,DES,0.4303394260429292,0,Firefox,0
511,TCP,1,1013.9479104749288,AES,0.0369854305909494,2,Edge,0
584,UDP,4,292.66051310369744,DES,0.6025990111381802,1,Firefox,1
406,UDP,3,1634.36394335073,AES,0.1955560545851025,2,Chrome,0
426,TCP,6,803.6711174572639,AES,0.6390768316811494,1,Unknown,0
557,TCP,3,689.1237079752229,DES,0.5186289951496681,2,Chrome,0
267,TCP,7,533.8144214222323,AES,0.6935738930130717,1,Chrome,0
428,TCP,3,238.912068981835,DES,0.1558001313465969,2,Edge,0
328,TCP,6,53.50054681428591,AES,0.4673326961358833,2,Chrome,0
321,TCP,4,468.9682155686512,AES,0.472344437841435,2,Firefox,0
78,TCP,5,83.50626343050027,DES,0.6364587175960171,3,Firefox,1
767,TCP,4,1889.2834261758776,DES,0.3932125587440628,2,Firefox,0
362,TCP,2,1414.4145968482328,,0.626314778517543,1,Chrome,0
732,UDP,2,773.5648303144201,,0.5444971212292548,1,Chrome,0
713,TCP,6,481.82613882154766,AES,0.396236005447653,2,Chrome,0
242,UDP,6,484.39539707779335,,0.4035035943622725,1,Chrome,0
282,TCP,3,499.666035604626,AES,0.1805391224311643,1,Edge,0
1012,TCP,3,1094.647677437183,AES,0.1908904040555821,0,Chrome,0
850,TCP,4,107.92764609991896,DES,0.0817680130787397,1,Chrome,1
493,TCP,4,606.2267011772952,AES,0.2967346732489002,0,Chrome,0
551,TCP,3,1339.8925515657502,AES,0.3736734011067921,0,Edge,0
373,TCP,5,570.8854491970754,AES,0.2148143274115427,3,Unknown,0
586,UDP,2,11.069213203480867,AES,0.2861824806456799,2,Chrome,0
356,TCP,4,224.50224346255428,,0.4322118948920888,3,Chrome,0
93,UDP,4,883.5062665758473,DES,0.5082884101025257,1,Firefox,0
235,TCP,5,2176.903185278356,AES,0.2790583362713387,1,Chrome,0
504,TCP,7,1793.5539572582136,DES,0.4855984680955201,3,Firefox,0
273,TCP,5,1383.9518505406595,,0.455068811143991,2,Firefox,0
486,UDP,4,2399.216752855755,AES,0.3411809651943888,2,Chrome,0
285,TCP,2,262.7119870822902,DES,0.1593814782266098,2,Firefox,1
343,UDP,5,9.98013715207368,DES,0.1305070477509011,2,Chrome,1
670,TCP,5,350.0286505356973,DES,0.3465037312530189,2,Edge,0
549,UDP,4,688.3272876461048,,0.4003510547407952,1,Firefox,0
498,TCP,6,304.38310424053753,AES,0.35808731019773,2,Firefox,0
675,TCP,4,36.16842016143229,DES,0.217956260119052,2,Chrome,0
596,TCP,3,566.1003760212902,AES,0.5810548563395305,0,Chrome,0
789,TCP,2,178.21125964639262,DES,0.1405888044793773,1,Chrome,0
408,TCP,6,1040.3026132623845,,0.4235059415845856,2,Edge,0
414,TCP,7,74.74694050508356,AES,0.1768568594254569,3,Edge,0
239,TCP,2,2538.4679338491205,AES,0.394310325982931,1,Edge,0
414,TCP,3,1674.38124885322,,0.1276132655706065,2,Chrome,0
692,TCP,5,1656.253206043521,,0.2941790698026674,0,Chrome,1
759,TCP,5,1248.101692781467,,0.3810696393002341,1,Safari,0
692,TCP,2,803.2003383772156,,0.2891673095843549,1,Firefox,0
141,ICMP,3,43.92747157439589,DES,0.0985279842407493,4,Chrome,0
716,UDP,5,868.7761623758464,,0.5820173185100349,4,Edge,1
132,TCP,5,1099.2627258882526,,0.2224860778467159,1,Chrome,0
679,ICMP,7,112.16395460724826,AES,0.4394625872918866,0,Chrome,0
426,TCP,5,765.1820623216246,,0.0788865134212738,1,Firefox,0
640,TCP,6,521.4007211517485,DES,0.2700227595753774,2,Chrome,1
233,TCP,1,511.5964796204621,AES,0.2089084941166623,2,Chrome,0
734,UDP,2,177.97725523422972,DES,0.5687216842215272,1,Firefox,0
207,TCP,6,1075.9321236480987,AES,0.0437996742607143,2,Firefox,0
366,UDP,2,2073.544555417345,,0.1863612399558569,3,Chrome,0
300,UDP,5,1240.193344695985,,0.106912273212541,1,Chrome,0
149,TCP,4,368.40038721317615,,0.5099080955839081,1,Chrome,0
518,TCP,9,3317.048262085269,AES,0.3581716399342248,3,Chrome,0
861,TCP,5,362.2596225299448,DES,0.3395501503525777,1,Chrome,0
1033,TCP,4,213.7012868528693,AES,0.3990340358504156,0,Chrome,0
519,TCP,3,2755.7342775554303,DES,0.7491488191073036,4,Firefox,1
723,TCP,3,1247.8195893906395,DES,0.3676084449243084,2,Chrome,0
546,TCP,5,1145.851009474088,AES,0.166836253349081,0,Firefox,0
599,TCP,8,64.47530536328834,AES,0.2815918827777822,1,Chrome,0
431,TCP,5,170.5779492091877,DES,0.189365531626625,2,Chrome,1
539,TCP,5,14.953252401366871,AES,0.6717882871638998,3,Edge,0
607,TCP,4,1199.2092415691857,AES,0.2460649325067336,1,Safari,0
384,TCP,6,260.8533665659559,,0.2190162780501721,2,Chrome,0
484,TCP,5,113.4571688060552,DES,0.1901795700370321,0,Chrome,0
488,UDP,1,160.60795866328397,DES,0.2719699373620731,3,Firefox,1
665,TCP,4,819.8403911397824,,0.2715976221008268,2,Chrome,0
286,TCP,2,453.98830479946463,AES,0.6166638421188128,3,Firefox,0
489,UDP,5,2269.56717384004,DES,0.2073706932890286,1,Chrome,0
882,TCP,2,364.4283108591084,,0.0763601644056044,3,Chrome,0
732,UDP,5,1436.0085874736224,AES,0.0763578391638955,2,Unknown,0
769,TCP,7,632.5462882237586,AES,0.1618724218080296,0,Firefox,0
504,UDP,2,977.5668507052362,AES,0.5559263272839516,1,Chrome,0
564,UDP,4,147.77387057233173,,0.5366396838527893,2,Firefox,0
700,TCP,2,1105.7925540602505,DES,0.0574262396336612,1,Chrome,0
812,TCP,6,71.63816777632923,AES,0.4761390680554965,2,Chrome,0
109,UDP,2,939.8455415389028,AES,0.4163820775541896,1,Firefox,0
236,UDP,5,501.165179710392,AES,0.4450715966412066,2,Chrome,0
761,UDP,5,207.5619917915035,DES,0.3247285405596105,1,Chrome,0
444,TCP,3,523.7369764582353,,0.3953542493046841,1,Chrome,0
365,UDP,3,1548.5674094434687,AES,0.6802552512604008,3,Chrome,0
249,TCP,2,134.46909856611924,AES,0.3321886213197842,1,Chrome,1
388,TCP,4,148.70366333680116,AES,0.4274425889049246,2,Firefox,0
219,TCP,5,610.8509873644155,AES,0.1588655560399283,1,Chrome,0
918,TCP,1,785.2066274662749,DES,0.2254858203217234,2,Firefox,0
495,TCP,5,436.0573354986441,DES,0.3923745831862582,0,Firefox,0
488,TCP,1,247.82501463676763,,0.4320460515653949,2,Chrome,0
617,TCP,8,55.64477706550844,DES,0.3243700895542791,2,Edge,1
692,TCP,4,40.86044730215407,AES,0.1752341126469804,1,Safari,0
689,UDP,3,33.34130684179202,DES,0.6509793422552954,2,Chrome,0
714,TCP,4,1852.398757003652,,0.1946114012403315,2,Edge,0
373,TCP,3,112.6585874952495,DES,0.3518293638797412,1,Chrome,0
440,TCP,4,279.78609051664773,DES,0.2117094508984911,1,Firefox,0
653,TCP,7,3408.8268208720456,DES,0.6824030154204687,2,Edge,0
394,TCP,3,2099.056340797754,,0.0158960563478001,3,Firefox,1
498,TCP,6,35.04608545794978,,0.081891048453821,1,Chrome,0
579,TCP,3,641.0556954585203,AES,0.2227885497664271,0,Unknown,0
657,ICMP,3,803.0021177164429,,0.6735178858513842,1,Edge,1
144,TCP,2,44.50668660771208,AES,0.2412654494557169,3,Chrome,0
642,TCP,2,1041.9336114994885,,0.3426331578890351,2,Chrome,0
453,TCP,4,3529.6580351647085,,0.6318874217974138,3,Chrome,1
641,TCP,6,448.8248369732471,DES,0.341871557834669,0,Chrome,0
655,TCP,3,477.4228448660311,DES,0.2806666301489431,1,Chrome,1
821,TCP,4,861.5124615088693,AES,0.1729813396063105,1,Chrome,0
770,TCP,4,1067.0892213600582,AES,0.1804929456525048,1,Chrome,0
769,TCP,2,1247.6513698028518,DES,0.5266246524796788,1,Chrome,0
788,TCP,6,64.6035653950177,AES,0.4680572056476488,1,Chrome,0
558,TCP,5,1290.3106391978615,,0.0411044004605909,2,Chrome,0
506,UDP,2,1596.515446271361,AES,0.7903757409689631,1,Edge,0
674,TCP,4,37.02553499367826,DES,0.2868101199471883,2,Edge,0
646,TCP,6,31.93708530929785,DES,0.1094392694109225,1,Chrome,0
438,TCP,5,640.3908101903033,DES,0.3151463622698348,4,Chrome,0
580,ICMP,6,549.424568403829,DES,0.3512985539270672,2,Chrome,0
492,UDP,9,3133.4957355805686,DES,0.3522167144147816,1,Chrome,0
329,TCP,5,278.9671220341931,AES,0.5891309319323569,2,Chrome,0
758,UDP,3,713.668794730808,,0.1525950655111205,1,Edge,0
511,TCP,3,565.2668423987488,DES,0.4954446670038522,5,Chrome,0
909,ICMP,6,613.8369285244273,AES,0.0827902040011759,1,Firefox,0
174,TCP,6,862.267674287455,DES,0.1778214492970776,2,Chrome,0
388,TCP,4,617.0513026680771,DES,0.4545418854517556,2,Chrome,0
506,TCP,5,5.575022702372746,AES,0.7268912134105631,1,Chrome,0
727,TCP,7,1484.8349875262338,,0.115277519087635,1,Chrome,0
579,TCP,3,179.67008239969127,AES,0.325729882966931,1,Chrome,0
562,TCP,5,210.2923060071871,DES,0.0471315393923557,1,Edge,0
274,TCP,5,835.237382045668,AES,0.0786419904214499,1,Edge,0
268,TCP,2,519.6896387291298,DES,0.1016082808922127,3,Chrome,0
564,TCP,3,683.5545880203683,DES,0.5389505273041517,1,Chrome,0
227,UDP,2,550.5260197502673,AES,0.3267859443194836,1,Chrome,0
393,UDP,6,432.8390614863578,AES,0.2156242106808548,2,Firefox,0
600,ICMP,4,528.2381013744231,DES,0.143708620977867,2,Chrome,0
303,UDP,13,121.66863342551856,DES,0.419178032241886,0,Chrome,0
821,TCP,1,2786.944758597668,AES,0.330796128148259,0,Chrome,0
744,TCP,3,684.0657579644031,AES,0.4488339790951543,1,Chrome,0
185,TCP,5,270.4137684486406,,0.4601951965423183,2,Chrome,1
313,TCP,5,998.1733193433884,DES,0.1935492766143462,2,Chrome,0
64,TCP,4,1696.9185912000044,AES,0.548670700722604,2,Edge,0
343,UDP,4,281.31313908461175,,0.084395965469969,1,Chrome,0
653,TCP,7,313.85541313665345,,0.4185257148463081,2,Edge,0
417,UDP,3,461.7842001898376,AES,0.4765933977044611,2,Chrome,0
592,TCP,4,195.9941843128757,,0.232863428912321,0,Chrome,0
195,UDP,2,1327.6944164683832,AES,0.5243470803437654,2,Chrome,0
659,TCP,5,701.9958464382942,AES,0.2386346248000701,2,Firefox,0
388,TCP,7,46.98895498600962,AES,0.309659408499489,2,Unknown,0
502,ICMP,2,4572.055103314345,AES,0.2531277205029001,3,Firefox,0
481,TCP,2,684.4792543879955,DES,0.4876289099673294,0,Firefox,1
245,TCP,1,1765.3570028559448,DES,0.1211256272155976,2,Chrome,0
269,TCP,8,557.1110090939749,AES,0.3690292474959609,1,Chrome,0
693,TCP,2,698.6798249167877,AES,0.2468025742382809,2,Edge,1
579,TCP,3,484.805682403155,DES,0.5194285541271264,0,Edge,1
710,TCP,2,439.5987400526519,DES,0.3400387750447656,0,Chrome,0
564,TCP,6,197.0319412790584,AES,0.4468617871011922,0,Chrome,0
528,TCP,6,2618.7554037907694,,0.4233808492900294,1,Chrome,0
154,TCP,5,160.49066256308544,DES,0.4425363054393402,0,Chrome,0
445,UDP,4,597.9209840475162,AES,0.4999410293210466,1,Firefox,0
494,UDP,5,72.90038273937014,DES,0.183072709560706,1,Firefox,0
890,TCP,2,4013.753771483544,AES,0.3711281802967884,1,Chrome,0
637,TCP,9,648.9617103155964,AES,0.2012287016536754,0,Chrome,0
807,TCP,3,1348.119341121719,DES,0.3615768550139213,2,Chrome,0
619,UDP,3,662.127433092753,AES,0.4770687623792243,1,Chrome,0
357,UDP,3,1307.7439420365556,DES,0.097165450795381,3,Chrome,0
523,UDP,2,611.5597619161517,AES,0.1502881062646663,2,Chrome,0
547,TCP,1,470.9927854643932,DES,0.3322975248547049,2,Chrome,0
312,TCP,8,486.9063062976248,AES,0.2598815846823769,0,Edge,0
423,TCP,2,1.877032187222473,AES,0.0687247912446235,3,Chrome,0
458,TCP,5,370.4604838244084,AES,0.187757931357765,4,Chrome,1
821,TCP,1,2428.3115477969186,DES,0.1614315933940558,0,Chrome,0
83,TCP,4,900.5652596215959,,0.1040294313058601,3,Chrome,0
741,UDP,3,2013.8017663377325,AES,0.034646512980973,1,Firefox,0
312,TCP,3,178.7774539634188,AES,0.3193027544623376,1,Chrome,0
225,UDP,5,540.4977138204632,AES,0.3700496019422019,2,Chrome,0
735,TCP,5,28.07236962483344,DES,0.0800253140267774,1,Edge,0
646,UDP,6,904.2115438660644,,0.4309338391735171,0,Edge,0
750,ICMP,3,1226.041751192328,,0.3983615392964761,2,Chrome,1
660,UDP,1,1102.030697415381,AES,0.1008449095346268,2,Chrome,1
911,UDP,2,72.61400449159784,,0.5112186061731663,2,Chrome,0
611,UDP,2,227.5128288130785,AES,0.2958876627708858,2,Edge,1
468,TCP,2,853.2895256248484,,0.3510415553902752,2,Firefox,0
568,TCP,5,1138.3371363249591,,0.075477913722075,0,Chrome,0
748,TCP,7,256.3962505176372,AES,0.4220125895965749,2,Edge,0
344,UDP,2,417.0254724795915,AES,0.1610004312907497,1,Chrome,0
369,ICMP,5,346.1861018087932,AES,0.3686547329224766,2,Chrome,0
438,TCP,6,3.660299425920474,AES,0.6399163480916081,3,Chrome,1
79,TCP,5,687.3861706268232,AES,0.3432424024198834,2,Unknown,0
527,TCP,7,884.782114386295,DES,0.0873820124227964,2,Chrome,0
122,ICMP,4,258.852700150834,DES,0.2318228710669731,0,Safari,1
510,TCP,4,931.2493618233746,AES,0.0456976857641768,1,Edge,1
673,TCP,4,222.44819552122675,AES,0.0743245490762798,1,Chrome,0
404,TCP,5,1005.703085706182,,0.2056890475424551,3,Chrome,1
835,TCP,6,488.79294353657576,AES,0.2985795696975754,2,Firefox,0
207,TCP,1,1644.173218954727,DES,0.5730205870016417,1,Chrome,0
738,TCP,10,629.4994799026596,DES,0.247413602732449,2,Chrome,0
635,UDP,4,163.31308206507825,DES,0.764942773574234,1,Unknown,0
156,TCP,2,1380.8280636262734,AES,0.3189979416154389,0,Chrome,0
1042,TCP,3,1202.9045999195555,AES,0.1992982393094566,2,Chrome,0
487,UDP,3,70.39044130314305,DES,0.297309503035925,1,Chrome,0
324,ICMP,6,39.386391517430745,,0.4062806111266974,1,Chrome,0
218,ICMP,4,117.21553636541688,,0.3186142057221784,1,Chrome,0
455,TCP,2,1493.0919068462565,AES,0.2625143560869501,1,Safari,0
474,ICMP,4,308.9801768511529,AES,0.0444847265935407,4,Chrome,0
520,TCP,4,562.1563889337618,AES,0.0987988012251364,0,Unknown,0
440,UDP,3,738.9874924665964,,0.447543884682869,4,Edge,0
626,TCP,6,1088.4433813934168,AES,0.2655041614735081,2,Chrome,0
422,TCP,2,1417.3552150585735,DES,0.3367908803348763,1,Chrome,0
113,TCP,2,580.3140361613478,AES,0.4340517095047608,0,Chrome,0
470,TCP,3,429.9542033645103,,0.1820666773738153,1,Chrome,0
64,UDP,4,174.4668853400918,AES,0.3654898711722014,1,Firefox,0
570,TCP,2,748.216483866557,DES,0.3536982650519047,1,Firefox,0
304,TCP,3,638.5876256445971,DES,0.377174857525653,3,Chrome,0
532,TCP,1,275.30075821592044,AES,0.359413673086412,1,Chrome,0
762,TCP,1,472.76636168424426,AES,0.2593033481244546,0,Chrome,0
310,ICMP,3,1076.585870428084,,0.4060459709068294,3,Edge,0
712,UDP,2,789.1131542933631,DES,0.561632170520019,2,Chrome,0
413,ICMP,7,525.823726873002,DES,0.1793654487581936,0,Firefox,0
850,TCP,4,254.3112059744625,,0.1083109723172055,0,Edge,0
426,TCP,3,882.1066553792251,AES,0.0772252820093264,4,Chrome,0
331,TCP,5,790.3539625798353,,0.4847506952934227,3,Firefox,0
637,TCP,4,490.3362284138965,DES,0.3014206437777363,3,Firefox,0
412,TCP,1,217.99734921374755,DES,0.1798567070888669,0,Chrome,0
331,UDP,6,153.77776644781648,AES,0.3006825385107468,0,Edge,0
404,TCP,3,331.6848009551053,,0.2867370057264073,4,Firefox,1
491,TCP,4,1915.013847520515,AES,0.2353527067902265,4,Firefox,0
768,TCP,5,1121.5702664076864,AES,0.4565669015042543,1,Firefox,0
113,TCP,2,1773.6383341936246,DES,0.5871618014772734,2,Chrome,0
504,UDP,5,1479.1667951644804,DES,0.1138767898061192,2,Safari,0
624,TCP,5,491.2951630648315,AES,0.5164587705344934,4,Chrome,0
538,TCP,4,604.7715943699243,,0.3179272603038421,2,Edge,0
761,TCP,4,148.6647932701576,AES,0.23490655529129,1,Firefox,0
485,UDP,4,1020.8682913025668,AES,0.5205790301240147,2,Chrome,0
463,UDP,6,438.4743042400068,AES,0.0759484305777203,1,Safari,0
618,TCP,2,140.69221970609914,DES,0.0752561498606627,1,Chrome,0
519,TCP,8,80.16996515574336,,0.1896148794726819,1,Firefox,0
421,TCP,4,952.9369035201336,,0.3443415787950793,3,Firefox,0
603,TCP,6,526.5375628356643,DES,0.4401253504245114,1,Firefox,0
369,ICMP,1,7.228876124974095,DES,0.1137823796713078,2,Firefox,0
377,ICMP,4,1392.1641134339502,DES,0.1518966679055709,4,Chrome,0
394,UDP,1,772.9358657590889,DES,0.3383920562169022,1,Firefox,1
770,TCP,2,31.305740453097723,,0.3427873528984808,2,Firefox,0
64,ICMP,8,290.7120460180195,AES,0.1913745631001135,0,Edge,0
579,TCP,4,1025.2756097290678,AES,0.2880919256867721,3,Firefox,0
506,UDP,7,48.67499505154664,AES,0.4336106339355675,2,Chrome,0
163,TCP,7,1066.2106373512374,AES,0.079886792484855,1,Firefox,1
561,TCP,7,562.38870758305,,0.2891464755633896,0,Firefox,0
595,TCP,4,1221.760810389611,DES,0.2290304529467405,0,Unknown,0
617,TCP,4,1546.1255410484666,AES,0.2426908917530044,3,Chrome,0
64,TCP,5,1167.981831819552,AES,0.3150715279397613,1,Chrome,0
773,UDP,4,65.03304931314914,,0.4405592667598951,2,Edge,1
352,TCP,2,493.5024276800307,DES,0.1431895621719861,1,Firefox,0
637,TCP,8,307.043834839678,AES,0.4487524102338883,3,Chrome,1
648,TCP,4,568.2223285458045,AES,0.0807837581998759,1,Firefox,1
324,TCP,3,2700.4690202145644,AES,0.5362748340339292,3,Chrome,0
632,ICMP,7,106.27326101742564,DES,0.3955880588115269,1,Chrome,0
422,TCP,7,1605.5378130735,DES,0.3457865310551273,0,Chrome,0
85,TCP,5,3755.4750572905937,AES,0.1051452653217038,1,Firefox,0
733,UDP,1,3685.8963671160473,AES,0.6201907115967948,2,Chrome,0
344,UDP,7,1274.4158909243242,AES,0.0920581936314005,3,Firefox,0
329,TCP,3,501.2593001045084,DES,0.1736776545132359,1,Firefox,0
419,UDP,4,156.81251129931252,,0.5268997591738412,0,Edge,0
554,TCP,2,749.6297180026838,,0.4728770531402229,1,Chrome,1
488,UDP,3,754.0516573902428,DES,0.7076940113454484,3,Chrome,0
609,TCP,4,304.3462771772903,,0.4873195127555239,1,Chrome,0
232,ICMP,5,767.4049689033284,AES,0.435714525855437,1,Chrome,0
351,TCP,7,99.13391146950262,AES,0.2220916751701197,2,Firefox,0
476,TCP,3,804.1159565736596,AES,0.3312429276180536,1,Safari,0
879,TCP,4,1816.2676848324147,AES,0.355551026251043,2,Safari,0
477,TCP,2,511.0261627052664,,0.4611317843152212,0,Chrome,0
717,UDP,2,1157.0494517107195,,0.3224410104080373,1,Chrome,0
507,TCP,4,807.6915538048789,AES,0.4114197537727396,0,Edge,1
403,TCP,4,2.455063873288167,AES,0.4193518676771215,2,Firefox,0
450,TCP,3,104.08551262117948,AES,0.2392452327309427,2,Chrome,1
466,TCP,4,1192.7388126735957,DES,0.1331707412994711,0,Chrome,0
620,ICMP,7,33.03512410434017,AES,0.2364888083199274,0,Chrome,0
774,TCP,5,2503.368093034708,AES,0.1613871177126462,1,Chrome,0
571,TCP,4,1796.0279604682614,,0.2812018598642199,2,Edge,0
737,UDP,4,360.0038815878093,,0.2433170943153841,1,Edge,0
307,UDP,3,297.29612884652715,AES,0.1835449567263587,2,Chrome,0
417,TCP,4,759.3234718986027,AES,0.2811244575015781,1,Chrome,0
355,TCP,2,756.9724821786849,AES,0.1709822965913391,2,Chrome,0
562,UDP,2,74.59905480297748,DES,0.3518015656947727,1,Safari,0
428,UDP,3,194.05039437997823,AES,0.2742747873774888,1,Chrome,0
645,UDP,2,809.5072503217058,AES,0.4498433494916141,2,Chrome,0
313,ICMP,7,1290.638324560835,,0.4384191981368527,2,Edge,1
508,UDP,6,170.5570482772501,AES,0.2263341511118287,1,Firefox,0
637,UDP,6,968.3474803753534,AES,0.2514104757557049,1,Chrome,0
86,ICMP,5,1635.1066592002508,,0.4674925821887464,3,Chrome,0
924,TCP,5,100.27385674573104,DES,0.8156794682217229,0,Edge,0
443,TCP,2,462.5749572507596,DES,0.4921466511508626,1,Edge,0
94,TCP,4,1520.664270141124,AES,0.1674982172368636,1,Firefox,0
531,TCP,3,370.4248237968719,,0.0904655603848234,1,Edge,0
506,UDP,9,251.17410628014545,AES,0.2198574575482146,3,Firefox,0
483,UDP,2,1095.124351207569,AES,0.0547896874221364,0,Unknown,0
698,UDP,3,409.698395968672,AES,0.2234004377909612,3,Unknown,0
649,ICMP,8,980.1891372585286,,0.2880071013808106,1,Edge,0
559,TCP,7,108.09808461878552,,0.13022139968735,0,Firefox,0
590,UDP,6,645.0722358528019,DES,0.2150326118067641,1,Chrome,0
479,TCP,6,381.733255630964,,0.1040797294227538,1,Edge,1
855,TCP,1,4733.104260462524,AES,0.6430200795072434,1,Firefox,1
204,TCP,4,715.9980778539854,AES,0.4617839016050404,1,Edge,0
527,UDP,2,916.9791148507916,AES,0.6468034628722403,1,Unknown,0
513,TCP,4,112.36205213957687,AES,0.5361737534696299,2,Unknown,0
662,UDP,4,3859.578672670957,DES,0.2125906727503689,2,Chrome,0
331,TCP,2,42.21821896432044,AES,0.3941748185647822,2,Chrome,0
151,TCP,5,58.776595199658566,AES,0.3123911030673073,2,Firefox,0
531,TCP,4,63.00539893113783,DES,0.6610924255210708,2,Edge,0
556,TCP,1,1635.8815044377557,AES,0.3678703140296606,4,Firefox,0
797,ICMP,2,1043.297711506575,AES,0.4440638999009548,1,Chrome,0
245,TCP,4,2891.1051858819865,AES,0.4519758490257881,0,Edge,0
730,ICMP,2,55.10315928758556,DES,0.1435732320999448,2,Chrome,1
973,ICMP,2,941.2823559312448,,0.3635544153332918,1,Chrome,0
424,ICMP,6,609.6022503740514,,0.3956099028439645,1,Chrome,1
241,TCP,1,815.4037175861843,AES,0.4392703203262254,3,Chrome,0
418,ICMP,2,575.4555623798152,DES,0.299391506932149,1,Chrome,1
502,TCP,5,899.9985772856709,AES,0.5990236374717113,0,Firefox,0
612,TCP,4,1900.633125686372,AES,0.3251404375501576,0,Chrome,0
381,TCP,5,708.3645954797532,DES,0.3044502131905142,2,Chrome,0
811,UDP,10,1813.8969621832005,DES,0.8005300402503898,2,Chrome,1
277,TCP,1,1219.2040488277066,AES,0.1505475924202413,1,Firefox,0
152,TCP,1,1601.5343585140645,AES,0.368859608132766,1,Firefox,0
721,TCP,6,861.2870029330193,AES,0.0179098666284945,2,Chrome,0
64,TCP,5,584.855002010494,AES,0.1980748321879697,0,Edge,0
459,TCP,5,57.67331189315144,AES,0.5020829613223124,0,Edge,0
1123,UDP,6,1440.9750802593192,,0.5388850016945507,0,Unknown,0
497,TCP,6,221.66884980180464,AES,0.2333139780885499,0,Chrome,0
275,UDP,5,29.87991772035227,AES,0.0587221693759333,1,Firefox,0
488,TCP,5,585.6288024495996,AES,0.1790322432306228,1,Chrome,0
489,ICMP,4,800.8596076345516,DES,0.4207170051257414,1,Chrome,0
532,TCP,8,867.3685563562246,DES,0.3079691435070344,2,Edge,0
632,TCP,2,886.2414010773929,AES,0.6765350235842499,1,Firefox,0
292,TCP,4,848.4115958120391,AES,0.5144426694728249,1,Chrome,1
837,TCP,4,1321.0089183435505,DES,0.7656537520415028,4,Edge,0
549,UDP,4,1173.5233613558466,AES,0.1773222176461579,0,Edge,0
645,TCP,2,1340.6076022971845,AES,0.0442715561110523,2,Safari,0
374,UDP,2,493.3373604063792,AES,0.2923261425941635,3,Chrome,0
757,UDP,4,51.90285962147514,,0.485416133367205,0,Chrome,0
